ax,ay,az,gx,gy,gz,dt
0.0705,0.0056,1.0006,0.2591,0.6174,-0.6174,0.012000
0.0658,0.0032,0.9987,0.2744,0.6098,-0.5183,0.012000
0.0681,0.0042,0.9988,0.3201,0.5412,-0.5259,0.012000
0.0710,0.0071,0.9979,0.3277,0.5335,-0.5793,0.012000
0.0730,0.0048,1.0012,0.2515,0.5716,-0.6098,0.012000
0.0692,0.0056,0.9998,0.2134,0.5716,-0.5335,0.012000
0.0678,0.0035,0.9994,0.3582,0.6402,-0.5412,0.012000
0.0668,0.0040,0.9987,0.2973,0.5564,-0.6021,0.012000
0.0669,0.0051,0.9988,0.3582,0.4954,-0.5793,0.012000
0.0670,0.0050,0.9991,0.3430,0.5640,-0.6021,0.012000
0.0701,0.0046,1.0004,0.2973,0.4954,-0.5412,0.012000
0.0704,0.0045,0.9999,0.2439,0.4802,-0.4878,0.012000
0.0687,0.0054,1.0011,0.1982,0.5793,-0.4878,0.012000
0.0685,0.0054,0.9994,0.1905,0.5793,-0.5488,0.012000
0.0688,0.0022,0.9971,0.2058,0.5335,-0.6326,0.012000
0.0687,0.0046,1.0041,0.2973,0.5640,-0.5793,0.012000
0.0695,0.0056,1.0017,0.3582,0.5869,-0.5107,0.012000
0.0672,0.0071,1.0008,0.3354,0.5564,-0.5640,0.012000
0.0690,0.0069,1.0020,0.2515,0.5488,-0.5716,0.012000
0.0684,0.0053,1.0019,0.3049,0.5793,-0.5412,0.012000
0.0679,0.0052,1.0009,0.2515,0.5335,-0.5945,0.012000
0.0708,0.0045,1.0008,0.2591,0.5869,-0.5335,0.012000
0.0698,0.0049,0.9996,0.1982,0.6174,-0.5793,0.012000
0.0695,0.0050,0.9995,0.2973,0.6021,-0.6021,0.012000
0.0697,0.0035,0.9991,0.3201,0.6402,-0.6098,0.012000
0.0692,0.0059,0.9998,0.2287,0.5488,-0.5412,0.012000
0.0693,0.0062,0.9998,0.2134,0.5412,-0.5183,0.012000
0.0693,0.0062,1.0015,0.3125,0.5793,-0.6098,0.012000
0.0680,0.0056,1.0005,0.3887,0.5945,-0.5564,0.012000
0.0682,0.0065,0.9995,0.3125,0.5793,-0.5107,0.012000
0.0696,0.0036,1.0002,0.3125,0.5335,-0.5945,0.012000
0.0709,0.0045,0.9990,0.1829,0.5107,-0.6098,0.012000
0.0676,0.0053,1.0024,0.2973,0.5412,-0.6250,0.012000
0.0690,0.0046,1.0008,0.3963,0.5488,-0.5488,0.012000
0.0693,0.0074,1.0017,0.2210,0.6631,-0.5335,0.012000
0.0690,0.0056,1.0009,0.2744,0.6250,-0.5945,0.012000
0.0690,0.0065,0.9973,0.2973,0.5030,-0.6021,0.012000
0.0681,0.0045,0.9986,0.3354,0.6098,-0.6098,0.012000
0.0681,0.0045,1.0006,0.2744,0.5716,-0.6784,0.012000
0.0706,0.0043,0.9995,0.3735,0.4802,-0.5259,0.012000
0.0695,0.0064,1.0008,0.2744,0.4878,-0.5259,0.012000
0.0716,0.0055,1.0012,0.2439,0.5259,-0.5640,0.012000
0.0696,0.0063,1.0001,0.1982,0.6250,-0.4878,0.012000
0.0670,0.0043,0.9982,0.2820,0.5107,-0.4573,0.012000
0.0684,0.0074,1.0016,0.2820,0.6021,-0.5716,0.012000
0.0684,0.0051,1.0018,0.3049,0.5640,-0.6402,0.012000
0.0685,0.0054,1.0018,0.1905,0.6174,-0.6479,0.012000
0.0698,0.0042,0.9997,0.2591,0.6555,-0.6098,0.012000
0.0684,0.0031,0.9984,0.3430,0.5564,-0.5869,0.012000
0.0705,0.0056,1.0026,0.2515,0.5945,-0.5335,0.012000
0.0709,0.0045,1.0017,0.2134,0.6479,-0.5716,0.012000
0.0683,0.0060,0.9999,0.1829,0.5640,-0.5793,0.012000
0.0681,0.0082,1.0004,0.2668,0.5716,-0.5945,0.012000
0.0688,0.0056,1.0024,0.2439,0.5793,-0.5945,0.012000
0.0681,0.0057,1.0009,0.2210,0.5945,-0.6098,0.012000
0.0667,0.0042,1.0020,0.3506,0.6326,-0.5716,0.012000
0.0688,0.0044,0.9997,0.2973,0.5793,-0.5488,0.012000
0.0702,0.0035,0.9996,0.2134,0.5869,-0.5564,0.012000
0.0684,0.0056,1.0004,0.2210,0.5030,-0.5335,0.012000
0.0701,0.0064,1.0020,0.3049,0.5793,-0.5869,0.012000
0.0682,0.0054,1.0031,0.2439,0.6021,-0.6021,0.012000
0.0682,0.0040,1.0004,0.3506,0.5564,-0.5793,0.012000
0.0700,0.0059,0.9988,0.3201,0.6250,-0.5945,0.012000
0.0665,0.0040,1.0015,0.3125,0.5030,-0.5869,0.012000
0.0670,0.0046,1.0005,0.2820,0.5107,-0.5716,0.012000
0.0688,0.0042,1.0009,0.3506,0.6174,-0.5945,0.012000
0.0714,0.0040,1.0017,0.3354,0.5869,-0.5793,0.012000
0.0714,0.0058,1.0010,0.3963,0.4573,-0.5793,0.012000
0.0673,0.0049,1.0004,0.1753,0.4726,-0.6098,0.012000
0.0664,0.0051,1.0003,0.2515,0.4878,-0.6174,0.012000
0.0695,0.0055,0.9993,0.2896,0.5640,-0.5945,0.012000
0.0701,0.0060,1.0026,0.3125,0.6479,-0.6174,0.012000
0.0699,0.0063,1.0016,0.2973,0.5335,-0.5716,0.012000
0.0685,0.0033,0.9980,0.2591,0.5869,-0.5640,0.012000
0.0698,0.0028,1.0007,0.2668,0.5640,-0.6250,0.012000
0.0701,0.0063,1.0002,0.3354,0.5107,-0.6021,0.012000
0.0715,0.0057,1.0004,0.3963,0.5412,-0.5259,0.012000
0.0707,0.0056,0.9980,0.3887,0.5945,-0.5259,0.012000
0.0691,0.0054,0.9995,0.2515,0.4573,-0.5183,0.012000
0.0695,0.0044,0.9974,0.3354,0.5030,-0.5488,0.012000
0.0715,0.0053,0.9990,0.2896,0.6402,-0.6174,0.012000
0.0692,0.0048,1.0018,0.2058,0.5716,-0.5793,0.012000
0.0670,0.0038,0.9996,0.2058,0.5716,-0.5564,0.012000
0.0685,0.0046,0.9999,0.2363,0.6174,-0.5564,0.012000
0.0702,0.0070,1.0009,0.2820,0.6631,-0.5640,0.012000
0.0729,0.0048,0.9991,0.2591,0.5716,-0.4954,0.012000
0.0704,0.0031,1.0015,0.2439,0.4573,-0.4954,0.012000
0.0677,0.0029,0.9968,0.2820,0.5945,-0.5945,0.012000
0.0709,0.0059,1.0002,0.3887,0.4878,-0.5716,0.012000
0.0698,0.0049,1.0013,0.2973,0.5335,-0.6555,0.012000
0.0689,0.0054,0.9991,0.2973,0.6021,-0.6555,0.012000
0.0692,0.0050,1.0014,0.3430,0.6021,-0.6631,0.012000
0.0695,0.0065,1.0001,0.1601,0.6250,-0.4878,0.012000
0.0696,0.0042,1.0002,0.2896,0.5564,-0.5564,0.012000
0.0690,0.0049,1.0020,0.2439,0.5716,-0.6479,0.012000
0.0697,0.0040,1.0003,0.3354,0.5716,-0.6479,0.012000
0.0671,0.0054,0.9996,0.3811,0.5716,-0.5716,0.012000
0.0693,0.0037,1.0002,0.3506,0.6250,-0.5640,0.012000
0.0670,0.0055,0.9977,0.2744,0.6021,-0.5564,0.012000
0.0695,0.0043,0.9983,0.4192,0.5488,-0.5793,0.012000
0.0672,0.0054,0.9987,0.3506,0.5945,-0.5107,0.012000
0.0655,0.0061,0.9993,0.3430,0.5869,-0.5030,0.012000
0.0667,0.0062,1.0001,0.3201,0.4573,-0.5869,0.012000
0.0701,0.0066,1.0027,0.3354,0.5183,-0.5335,0.012000
0.0696,0.0048,1.0001,0.1753,0.5488,-0.5564,0.012000
0.0682,0.0048,1.0016,0.2515,0.5183,-0.5335,0.012000
0.0703,0.0070,0.9992,0.3201,0.6250,-0.5107,0.012000
0.0701,0.0059,1.0010,0.2820,0.5335,-0.5640,0.012000
0.0678,0.0047,0.9996,0.2896,0.6021,-0.5259,0.012000
0.0679,0.0056,0.9992,0.2363,0.5183,-0.5793,0.012000
0.0696,0.0044,1.0012,0.3277,0.5716,-0.6174,0.012000
0.0671,0.0049,0.9999,0.2820,0.6021,-0.5412,0.012000
0.0668,0.0042,1.0003,0.2668,0.6250,-0.5564,0.012000
0.0679,0.0051,1.0006,0.2896,0.5488,-0.5564,0.012000
0.0694,0.0051,1.0007,0.3277,0.4573,-0.5412,0.012000
0.0710,0.0048,1.0005,0.3506,0.5869,-0.5030,0.012000
0.0690,0.0047,0.9976,0.2896,0.5107,-0.6326,0.012000
0.0690,0.0052,1.0008,0.2439,0.5640,-0.5335,0.012000
0.0695,0.0057,1.0014,0.2058,0.5869,-0.5030,0.012000
0.0703,0.0057,1.0007,0.2744,0.6174,-0.5335,0.012000
0.0709,0.0067,0.9996,0.2668,0.6250,-0.5335,0.012000
0.0701,0.0058,0.9993,0.1753,0.5716,-0.5564,0.012000
0.0687,0.0056,1.0002,0.2439,0.6784,-0.5412,0.012000
0.0697,0.0045,1.0001,0.3277,0.5869,-0.5640,0.012000
0.0692,0.0070,0.9993,0.1905,0.6250,-0.6174,0.012000
0.0683,0.0056,1.0002,0.3201,0.5716,-0.5564,0.012000
0.0679,0.0060,0.9995,0.2591,0.6479,-0.5259,0.012000
0.0697,0.0056,0.9999,0.2210,0.5640,-0.5335,0.012000
0.0692,0.0063,1.0030,0.2744,0.5793,-0.5869,0.012000
0.0695,0.0052,0.9996,0.1829,0.5716,-0.5564,0.012000
0.0674,0.0056,0.9994,0.3201,0.6174,-0.5640,0.012000
0.0668,0.0063,1.0007,0.3125,0.5793,-0.5183,0.012000
0.0663,0.0042,0.9995,0.2744,0.5716,-0.5793,0.012000
0.0689,0.0035,0.9973,0.2820,0.5716,-0.6021,0.012000
0.0688,0.0048,0.9988,0.2973,0.5945,-0.5488,0.012000
0.0693,0.0045,0.9989,0.3201,0.6098,-0.5793,0.012000
0.0680,0.0043,1.0009,0.4116,0.5716,-0.5259,0.012000
0.0672,0.0052,1.0004,0.3735,0.6250,-0.6098,0.012000
0.0690,0.0046,1.0007,0.3582,0.5412,-0.5412,0.012000
0.0688,0.0043,1.0010,0.3277,0.5640,-0.5793,0.012000
0.0677,0.0050,1.0008,0.1677,0.5488,-0.6555,0.012000
0.0711,0.0042,1.0015,0.2058,0.5107,-0.6631,0.012000
0.0696,0.0064,1.0002,0.2439,0.6402,-0.5640,0.012000
0.0698,0.0054,0.9996,0.2896,0.5564,-0.6555,0.012000
0.0682,0.0027,0.9999,0.2668,0.6174,-0.5945,0.012000
0.0677,0.0052,0.9997,0.3582,0.5793,-0.5716,0.012000
0.0691,0.0056,0.9990,0.4116,0.5716,-0.5488,0.012000
0.0690,0.0063,0.9983,0.2896,0.5869,-0.6174,0.012000
0.0696,0.0052,1.0012,0.2820,0.5793,-0.5564,0.012000
0.0685,0.0057,1.0005,0.2973,0.5488,-0.5412,0.012000
0.0704,0.0043,0.9995,0.2134,0.5716,-0.5107,0.012000
0.0703,0.0043,0.9990,0.2591,0.5716,-0.5716,0.012000
0.0692,0.0035,1.0012,0.2744,0.5640,-0.5869,0.012000
0.0706,0.0046,0.9993,0.1829,0.6174,-0.5869,0.012000
0.0684,0.0060,1.0000,0.3659,0.5869,-0.5335,0.012000
0.0690,0.0056,0.9989,0.2134,0.5640,-0.5869,0.012000
0.0712,0.0051,1.0021,0.2363,0.5564,-0.6555,0.012000
0.0693,0.0043,1.0010,0.2973,0.5183,-0.5640,0.012000
0.0681,0.0051,1.0002,0.2744,0.5412,-0.4954,0.012000
0.0673,0.0058,0.9996,0.2363,0.5716,-0.5412,0.012000
0.0704,0.0057,1.0010,0.1296,0.5793,-0.5259,0.012000
0.0704,0.0033,0.9993,0.2973,0.5488,-0.5945,0.012000
0.0706,0.0041,0.9988,0.3277,0.5716,-0.4802,0.012000
0.0697,0.0051,1.0009,0.2973,0.6402,-0.6174,0.012000
0.0679,0.0045,1.0016,0.2515,0.5259,-0.5183,0.012000
0.0697,0.0067,1.0004,0.1982,0.5793,-0.5716,0.012000
0.0692,0.0056,1.0006,0.3277,0.6098,-0.5488,0.012000
0.0683,0.0068,0.9996,0.3201,0.5259,-0.6174,0.012000
0.0669,0.0062,1.0002,0.2515,0.6326,-0.5259,0.012000
0.0698,0.0052,0.9982,0.2058,0.5945,-0.5640,0.012000
0.0681,0.0057,1.0002,0.3125,0.5412,-0.5488,0.012000
0.0696,0.0051,0.9995,0.2744,0.5793,-0.5488,0.012000
0.0708,0.0054,0.9995,0.2363,0.6402,-0.5488,0.012000
0.0684,0.0059,1.0008,0.3582,0.6174,-0.5640,0.012000
0.0703,0.0053,1.0013,0.2515,0.5793,-0.6402,0.012000
0.0692,0.0061,0.9988,0.2820,0.5869,-0.5412,0.012000
0.0677,0.0041,0.9988,0.3735,0.5412,-0.5259,0.012000
0.0667,0.0037,0.9999,0.2820,0.5640,-0.5716,0.012000
0.0688,0.0066,0.9995,0.2058,0.6250,-0.5564,0.012000
0.0677,0.0052,0.9995,0.3354,0.5564,-0.5488,0.012000
0.0692,0.0023,0.9987,0.2363,0.6555,-0.6021,0.012000
0.0699,0.0040,1.0002,0.2591,0.5259,-0.5488,0.012000
0.0704,0.0071,0.9993,0.2287,0.5488,-0.5335,0.012000
0.0697,0.0053,0.9998,0.2591,0.5716,-0.6098,0.012000
0.0669,0.0047,1.0019,0.2896,0.5716,-0.6326,0.012000
0.0681,0.0064,0.9999,0.2363,0.5945,-0.6555,0.012000
0.0690,0.0053,0.9980,0.2668,0.6021,-0.6250,0.012000
0.0697,0.0058,1.0020,0.3735,0.6250,-0.5793,0.012000
0.0679,0.0050,1.0016,0.2668,0.4649,-0.5793,0.012000
0.0689,0.0067,1.0005,0.2210,0.6021,-0.5869,0.012000
0.0692,0.0056,0.9991,0.2896,0.6402,-0.4954,0.012000
0.0700,0.0049,0.9990,0.2439,0.5259,-0.6174,0.012000
0.0692,0.0052,1.0012,0.3125,0.5945,-0.5869,0.012000
0.0680,0.0050,0.9995,0.1905,0.5183,-0.5793,0.012000
0.0684,0.0053,1.0005,0.2363,0.5869,-0.5564,0.012000
0.0709,0.0063,1.0013,0.3049,0.5869,-0.5030,0.012000
0.0676,0.0059,0.9999,0.2744,0.6631,-0.5869,0.012000
0.0674,0.0038,1.0005,0.3049,0.5793,-0.6174,0.012000
0.0707,0.0065,1.0015,0.2744,0.5793,-0.5793,0.012000
0.0701,0.0029,0.9984,0.3125,0.5640,-0.5335,0.012000
0.0699,0.0039,1.0007,0.3049,0.5869,-0.5412,0.012000
0.0704,0.0050,1.0002,0.2210,0.5869,-0.6021,0.012000
0.0701,0.0040,1.0027,0.2287,0.6021,-0.5869,0.012000
0.0702,0.0056,0.9986,0.2668,0.6021,-0.5107,0.012000
0.0685,0.0060,1.0004,0.2363,0.5412,-0.6174,0.012000
0.0682,0.0051,1.0015,0.2591,0.5869,-0.5107,0.012000
0.0699,0.0049,1.0007,0.3049,0.5335,-0.5488,0.012000
0.0677,0.0056,0.9996,0.2668,0.6707,-0.4802,0.012000
0.0688,0.0057,1.0013,0.2439,0.5564,-0.5869,0.012000
0.0705,0.0059,1.0018,0.2363,0.6021,-0.6707,0.012000
0.0691,0.0062,1.0016,0.3582,0.6250,-0.6479,0.012000
0.0684,0.0057,1.0005,0.2973,0.5259,-0.5412,0.012000
0.0680,0.0068,1.0011,0.3430,0.6098,-0.6479,0.012000
0.0698,0.0057,1.0009,0.2210,0.5716,-0.5793,0.012000
0.0682,0.0051,1.0025,0.2363,0.5259,-0.5412,0.012000
0.0680,0.0052,0.9988,0.2896,0.5869,-0.5869,0.012000
0.0695,0.0041,1.0010,0.3125,0.5716,-0.5412,0.012000
0.0678,0.0052,0.9985,0.2668,0.5945,-0.5793,0.012000
0.0692,0.0043,0.9999,0.2287,0.5335,-0.5335,0.012000
0.0723,0.0031,1.0004,0.3125,0.5869,-0.6326,0.012000
0.0692,0.0046,1.0005,0.3277,0.5945,-0.6250,0.012000
0.0673,0.0066,1.0001,0.3735,0.5335,-0.6784,0.012000
0.0691,0.0062,1.0015,0.1905,0.5640,-0.5183,0.012000
0.0696,0.0046,0.9995,0.2058,0.6402,-0.5564,0.012000
0.0693,0.0040,0.9969,0.2973,0.5793,-0.5793,0.012000
0.0701,0.0049,1.0024,0.3201,0.5412,-0.6021,0.012000
0.0690,0.0045,1.0027,0.2896,0.5640,-0.5488,0.012000
0.0723,0.0049,1.0009,0.2439,0.6098,-0.5564,0.012000
0.0678,0.0051,0.9991,0.3049,0.5107,-0.5793,0.012000
0.0676,0.0061,0.9993,0.2363,0.5107,-0.5335,0.012000
0.0696,0.0062,0.9997,0.1982,0.6402,-0.5488,0.012000
0.0705,0.0067,0.9996,0.2896,0.5945,-0.5564,0.012000
0.0696,0.0048,0.9986,0.2744,0.5564,-0.6098,0.012000
0.0682,0.0055,1.0031,0.2134,0.5183,-0.5716,0.012000
0.0673,0.0049,0.9992,0.2287,0.6021,-0.4878,0.012000
0.0690,0.0051,0.9979,0.2591,0.5335,-0.5945,0.012000
0.0688,0.0045,1.0001,0.2210,0.5488,-0.5945,0.012000
0.0715,0.0054,0.9987,0.2439,0.6250,-0.5945,0.012000
0.0698,0.0047,1.0015,0.3811,0.6174,-0.5640,0.012000
0.0696,0.0042,0.9998,0.2287,0.5107,-0.5793,0.012000
0.0672,0.0043,1.0001,0.2515,0.5183,-0.5793,0.012000
0.0692,0.0050,1.0001,0.3887,0.6326,-0.5183,0.012000
0.0702,0.0052,1.0016,0.3049,0.5716,-0.5259,0.012000
0.0699,0.0064,1.0023,0.3277,0.5335,-0.5640,0.012000
0.0721,0.0053,1.0002,0.2210,0.5259,-0.5030,0.012000
0.0686,0.0046,1.0008,0.1905,0.5793,-0.6250,0.012000
0.0692,0.0049,0.9987,0.2515,0.6250,-0.6098,0.012000
0.0690,0.0054,1.0005,0.2896,0.6555,-0.5640,0.012000
0.0697,0.0060,1.0014,0.2896,0.5412,-0.5640,0.012000
0.0669,0.0046,1.0014,0.1829,0.4726,-0.6326,0.012000
0.0673,0.0050,1.0003,0.2134,0.5412,-0.5488,0.012000
0.0695,0.0052,1.0014,0.1524,0.5030,-0.5183,0.012000
0.0688,0.0060,1.0012,0.1677,0.5640,-0.5259,0.012000
0.0711,0.0055,1.0009,0.2668,0.5564,-0.5335,0.012000
0.0685,0.0052,1.0026,0.1982,0.5488,-0.5335,0.012000
0.0690,0.0046,0.9980,0.2134,0.5564,-0.5335,0.012000
0.0703,0.0055,0.9992,0.3354,0.5183,-0.5640,0.012000
0.0683,0.0051,0.9987,0.3201,0.5564,-0.6402,0.012000
0.0670,0.0052,1.0011,0.2973,0.5869,-0.7088,0.012000
0.0663,0.0038,1.0001,0.2820,0.5564,-0.5793,0.012000
0.0684,0.0052,1.0018,0.2210,0.5564,-0.5107,0.012000
0.0696,0.0053,1.0005,0.3735,0.6555,-0.4954,0.012000
0.0690,0.0049,1.0005,0.4116,0.5183,-0.5488,0.012000
0.0692,0.0053,0.9999,0.3125,0.5183,-0.5640,0.012000
0.0674,0.0038,0.9977,0.2744,0.5945,-0.5793,0.012000
0.0676,0.0037,0.9981,0.3506,0.5107,-0.6479,0.012000
0.0687,0.0049,0.9999,0.3277,0.5488,-0.5335,0.012000
0.0685,0.0057,1.0001,0.3735,0.5640,-0.5869,0.012000
0.0682,0.0058,1.0013,0.2515,0.5564,-0.5564,0.012000
0.0698,0.0056,1.0003,0.2134,0.5564,-0.6326,0.012000
0.0710,0.0060,1.0004,0.2668,0.6098,-0.5488,0.012000
0.0700,0.0044,1.0013,0.2668,0.5183,-0.5183,0.012000
0.0675,0.0061,1.0001,0.3201,0.5107,-0.5869,0.012000
0.0682,0.0045,1.0005,0.3430,0.5564,-0.6098,0.012000
0.0713,0.0054,1.0001,0.1982,0.5793,-0.6021,0.012000
0.0702,0.0052,1.0029,0.3506,0.5412,-0.5793,0.012000
0.0708,0.0037,0.9990,0.3049,0.5259,-0.4878,0.012000
0.0677,0.0056,1.0024,0.4040,0.5335,-0.4573,0.012000
0.0687,0.0075,1.0023,0.3582,0.5412,-0.6021,0.012000
0.0693,0.0059,0.9990,0.2896,0.6174,-0.5335,0.012000
0.0694,0.0054,0.9985,0.2896,0.5259,-0.5716,0.012000
0.0687,0.0052,1.0015,0.1829,0.5716,-0.5183,0.012000
0.0676,0.0060,1.0002,0.2820,0.6021,-0.6174,0.012000
0.0692,0.0051,1.0009,0.2744,0.4954,-0.6021,0.012000
0.0689,0.0049,1.0009,0.3201,0.5335,-0.6631,0.012000
0.0692,0.0045,1.0009,0.4040,0.5335,-0.5640,0.012000
0.0715,0.0044,1.0013,0.3354,0.6021,-0.5716,0.012000
0.0705,0.0056,1.0035,0.2287,0.5716,-0.6479,0.012000
0.0692,0.0062,1.0012,0.2744,0.5945,-0.5945,0.012000
0.0677,0.0040,0.9977,0.3277,0.5869,-0.5945,0.012000
0.0670,0.0042,1.0003,0.3430,0.5869,-0.6021,0.012000
0.0681,0.0049,0.9995,0.3354,0.5945,-0.6021,0.012000
0.0695,0.0045,0.9998,0.3506,0.5793,-0.6021,0.012000
0.0710,0.0071,1.0021,0.3125,0.5793,-0.4802,0.012000
0.0695,0.0057,1.0001,0.3125,0.6555,-0.6402,0.012000
0.0714,0.0054,0.9987,0.3201,0.5716,-0.6174,0.012000
0.0684,0.0060,0.9995,0.2058,0.4726,-0.5869,0.012000
0.0685,0.0068,1.0005,0.3659,0.5564,-0.5183,0.012000
0.0690,0.0052,1.0008,0.2744,0.6174,-0.5793,0.012000
0.0679,0.0052,1.0010,0.2896,0.5793,-0.5564,0.012000
0.0692,0.0043,1.0012,0.1601,0.5183,-0.5869,0.012000
0.0705,0.0046,1.0005,0.2134,0.6021,-0.5640,0.012000
0.0692,0.0063,0.9999,0.2896,0.5488,-0.5412,0.012000
0.0669,0.0040,1.0012,0.2668,0.5259,-0.5183,0.012000
0.0684,0.0054,0.9998,0.2439,0.5869,-0.5335,0.012000
0.0677,0.0057,1.0018,0.1677,0.5716,-0.5640,0.012000
0.0691,0.0076,0.9969,0.1982,0.6021,-0.6250,0.012000
0.0698,0.0054,0.9987,0.2591,0.5412,-0.5412,0.012000
0.0696,0.0073,1.0010,0.3049,0.5335,-0.5488,0.012000
0.0699,0.0060,1.0023,0.1982,0.5945,-0.5716,0.012000
0.0681,0.0049,1.0019,0.1829,0.4954,-0.5640,0.012000
0.0696,0.0056,0.9991,0.3201,0.6098,-0.5564,0.012000
0.0718,0.0042,1.0023,0.3582,0.5716,-0.5564,0.012000
0.0695,0.0047,0.9992,0.2744,0.5716,-0.5488,0.012000
0.0692,0.0042,1.0005,0.2668,0.5793,-0.4878,0.012000
0.0698,0.0051,0.9991,0.2896,0.5869,-0.5793,0.012000
0.0699,0.0057,0.9995,0.2058,0.6555,-0.6021,0.012000
0.0695,0.0056,0.9996,0.3049,0.5793,-0.5869,0.012000
0.0691,0.0052,1.0025,0.3354,0.5793,-0.5183,0.012000
0.0673,0.0052,0.9995,0.2134,0.5183,-0.5945,0.012000
0.0687,0.0037,1.0007,0.2744,0.5564,-0.6098,0.012000
0.0712,0.0048,1.0006,0.3125,0.5716,-0.5945,0.012000
0.0701,0.0037,1.0009,0.2744,0.5716,-0.5640,0.012000
0.0687,0.0057,0.9990,0.1982,0.4802,-0.5488,0.012000
0.0685,0.0050,1.0000,0.2515,0.4954,-0.5640,0.012000
0.0684,0.0052,1.0023,0.2744,0.6021,-0.6250,0.012000
0.0693,0.0057,1.0009,0.3277,0.6021,-0.7393,0.012000
0.0682,0.0065,0.9994,0.3659,0.5716,-0.6021,0.012000
0.0704,0.0050,1.0008,0.2363,0.5640,-0.5412,0.012000
0.0704,0.0043,1.0012,0.3506,0.7470,-0.6326,0.012000
0.0834,0.0072,1.0019,0.3811,1.0595,-0.7241,0.012000
0.0991,-0.0077,1.0000,0.8079,1.5930,0.3049,0.012000
0.0911,0.0048,0.9958,0.6784,1.8979,2.0884,0.012000
0.0980,0.0039,0.9990,0.7698,2.9116,2.8582,0.012000
0.0746,-0.0031,0.9942,1.2195,3.7729,3.9710,0.012000
0.0782,0.0044,1.0001,1.3948,4.0244,4.8095,0.012000
0.1435,0.0823,1.0071,1.6768,3.8720,4.0015,0.012000
0.0201,-0.0329,1.0001,0.3887,3.0335,-0.9375,0.012000
0.0003,-0.0151,0.9943,2.3095,2.8887,1.0899,0.012000
-0.0238,0.0034,1.0160,0.9070,1.8293,1.2424,0.012000
0.0558,0.0043,1.0027,-0.4726,0.3506,-0.5183,0.012000
0.0740,0.0051,0.9993,0.2363,0.3430,-0.6174,0.012000
0.0618,0.0063,1.0007,0.3277,0.2363,-0.4802,0.012000
0.0659,0.0079,1.0021,-0.0229,-0.5716,-0.4497,0.012000
0.0663,0.0058,1.0004,-0.1677,-0.9527,-0.5259,0.012000
0.0652,0.0054,1.0003,0.0457,-0.4040,-0.5107,0.012000
0.0651,0.0069,1.0030,0.2515,-0.1524,-0.5869,0.012000
0.0667,0.0073,1.0012,0.0229,-0.1220,-0.4649,0.012000
0.0673,0.0054,0.9983,0.1677,0.1829,-0.4649,0.012000
0.0675,0.0065,1.0008,0.3049,0.5564,-0.5412,0.012000
0.0674,0.0067,0.9995,0.3735,0.6707,-0.6860,0.012000
0.0662,0.0073,1.0002,0.2973,0.7546,-0.6707,0.012000
0.0668,0.0064,1.0014,0.3735,0.7774,-0.6326,0.012000
0.0662,0.0048,0.9987,0.4649,0.9223,-0.6250,0.012000
0.0645,0.0074,0.9995,0.5488,0.9985,-0.6631,0.012000
0.0612,0.0065,0.9999,0.4954,0.9451,-0.8308,0.012000
0.0648,0.0060,1.0003,0.4802,0.6555,-0.8994,0.012000
0.0622,0.0050,1.0027,0.3582,0.4649,-0.7622,0.012000
0.0630,0.0014,1.0041,0.3506,0.1905,-0.7622,0.012000
0.0407,0.0018,1.0035,0.3506,0.0838,-0.8384,0.012000
0.0551,0.0264,0.9977,-0.1524,-0.7165,-1.5473,0.012000
0.0331,0.0206,0.9971,-0.6479,-1.6006,-3.8643,0.012000
0.0803,0.0062,1.0020,-0.6936,-2.3780,-5.8003,0.012000
0.0718,-0.0059,1.0011,0.0534,-1.8826,-5.3659,0.012000
0.0972,-0.0203,1.0027,0.1448,-1.7835,-3.2165,0.012000
0.0568,0.0026,1.0021,0.1448,-1.4405,-0.4040,0.012000
0.0743,0.0081,1.0023,-0.2668,-1.3567,0.1982,0.012000
0.0605,0.0004,0.9987,0.2744,-0.3277,0.1220,0.012000
0.0466,0.0123,0.9995,0.3125,0.2973,0.8003,0.012000
0.0825,0.0107,1.0024,0.7088,1.3186,2.7439,0.012000
0.0970,0.0126,0.9996,0.1982,0.1220,1.8445,0.012000
0.0718,0.0039,0.9991,0.0534,0.6326,-0.3049,0.012000
0.0720,0.0057,0.9994,0.5412,1.1128,-0.5335,0.012000
0.0688,0.0050,0.9987,0.2896,0.8003,-0.5488,0.012000
0.0686,0.0037,0.9996,0.0457,0.3277,-0.5259,0.012000
0.0700,0.0059,0.9991,0.1753,0.2439,-0.5488,0.012000
0.0667,0.0052,1.0004,0.3582,0.2439,-0.5030,0.012000
0.0686,0.0046,1.0005,0.1677,-0.0915,-0.3430,0.012000
0.0729,0.0048,0.9998,0.1829,-0.0838,-0.2744,0.012000
0.0706,0.0051,1.0004,0.2058,0.2134,-0.4268,0.012000
0.0698,0.0032,0.9981,0.2515,0.4345,-0.5488,0.012000
0.0690,0.0060,1.0002,0.2287,0.5335,-0.6402,0.012000
0.0698,0.0043,1.0000,0.2896,0.7012,-0.6860,0.012000
0.0710,0.0057,0.9997,0.3430,0.6707,-0.5030,0.012000
0.0726,0.0077,1.0011,0.2515,0.6479,-0.5640,0.012000
0.0714,0.0059,0.9993,0.2668,0.6631,-0.5564,0.012000
0.0743,0.0070,0.9985,0.4726,0.9832,-0.5869,0.012000
